,id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019,male_deaths,female_deaths,male_percent,female_percent
86,79,12011.0,FL,Florida,,Broward,Broward County Jails,,,8.0,6.0,4.0,9.0,5.0,11.0,8.0,9.0,12.0,5.0,9.0,,4.0,2.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,4.0,4.0,4.0,8.0,2.0,5.0,7.0,8.0,11.0,4.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5364.0,4888.0,4498.0,4450.0,4628.0,4610.0,4503.0,4573.0,4073.0,3759.0,3579.0,3659.0,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Wellpath,Wellpath,80,5,0.9411764705882353,0.058823529411764705
87,80,12021.0,FL,Florida,,Collier,Naples Jail Center,,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1186.0,998.0,911.0,922.0,981.0,900.0,856.0,789.0,763.0,788.0,837.0,765.0,EMSA Correctional Care,EMSA Correctional Care/Corizon Health,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,14,1,0.9333333333333333,0.06666666666666667
88,81,12031.0,FL,Florida,,Duval,John E. Goode Pretrial Detention Facility,,5.0,6.0,4.0,8.0,2.0,1.0,4.0,5.0,5.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,6.0,1.0,0.0,3.0,3.0,2.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2736.0,2848.0,2853.0,2929.0,2725.0,2524.0,2591.0,2611.0,2426.0,2135.0,2230.0,2313.0,public,public,public,public,public,public,public,public,public,public/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,42,9,0.8235294117647058,0.17647058823529413
89,98,12033.0,FL,Florida,,Escambia,Escambia County Main Jail,"The reported ADP for 2019 is 947 was historically low; other years, ADP was consistently 1200-1800.",2.0,2.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1835.0,1686.0,1663.0,1343.0,1300.0,1396.0,1168.0,1309.0,1468.0,1507.0,1690.0,947.0,public,public,public,public,public,public,public,public,public,public,public,public,27,2,0.9310344827586207,0.06896551724137931
90,82,12057.0,FL,Florida,,Hillsborough,Hillsborough County Sheriff's Office (includes both Falkenburg Road Jail and Orient Road Jail),2008 averaged from 2009 and 2010,,0.0,3.0,1.0,3.0,3.0,3.0,3.0,6.0,4.0,6.0,4.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,6.0,4.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,3369.5,3461.0,3278.0,3104.0,3116.0,2090.0,2806.0,2817.0,2948.0,3009.0,3145.0,3279.0,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,"Armor Correctional Health Services/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.",31,5,0.8611111111111112,0.1388888888888889
91,83,12071.0,FL,Florida,,Lee,Lee County Core Facility & Jail,,0.0,5.0,0.0,3.0,3.0,0.0,3.0,6.0,2.0,5.0,3.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2218.0,1900.0,1770.0,1718.0,1636.0,1640.0,1644.0,1629.0,1661.0,1553.0,1767.0,1701.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services/Wellpath,Wellpath,32,3,0.9142857142857143,0.08571428571428572
92,84,12073.0,FL,Florida,,Leon,Leon County Detention Facility,2008-2015 ADP from U.S. Bureau of Justice Statistics; 2016-2018 ADP from state reports,1.0,3.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0,1146.0,981.0,983.0,999.0,1114.0,1125.0,1128.0,998.0,1018.0,1064.0,1146.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,17,3,0.85,0.15
93,99,12081.0,FL,Florida,,Manatee,Manatee County Jail,,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,1228.0,1075.0,1047.0,1056.0,2891.0,1011.0,1020.0,1084.0,1055.0,1035.0,981.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,"NaphCare, Inc.",16,4,0.8,0.2
94,85,12083.0,FL,Florida,,Marion,Marion County Jail,,3.0,2.0,0.0,3.0,3.0,1.0,5.0,1.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1816.0,1648.0,1681.0,1668.0,1613.0,1479.0,1375.0,1254.0,1123.0,1170.0,1362.0,1417.0,public,public,public,public,public,public,public,public,public,public,public,public,21,8,0.7241379310344828,0.27586206896551724
95,86,12086.0,FL,Florida,,Miami-Dade,Miami-Dade Corrections Facilities,,10.0,9.0,6.0,7.0,9.0,9.0,6.0,7.0,4.0,13.0,5.0,8.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,9.0,6.0,3.0,6.0,7.0,8.0,5.0,6.0,4.0,7.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6991.0,6165.0,5744.0,5418.0,5132.0,4846.0,4653.0,4153.0,3875.0,3976.0,4308.0,4329.0,public,public,public,public,public,public,public,public,public,public,public,public,87,6,0.9354838709677419,0.06451612903225806
96,87,12095.0,FL,Florida,,Orange,Orange County Corrections Department,,3.0,5.0,4.0,3.0,2.0,7.0,4.0,4.0,3.0,5.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.0,3836.0,3572.0,3403.0,3070.0,3070.0,2973.0,2755.0,2625.0,2497.0,2632.0,2484.0,public,public,public,public,public,public,public,public,public,public,public,public,5,0,1.0,0.0
97,88,12097.0,FL,Florida,,Osceola,Osceola County Corrections Department,,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,1137.0,1005.0,922.0,908.0,812.0,862.0,879.0,863.0,822.0,842.0,859.0,public,public,public,public,public,public,public/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,15,0,1.0,0.0
98,89,12099.0,FL,Florida,,Palm Beach,Palm Beach County Main & West Detention Centers,,4.0,4.0,1.0,7.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2185.0,2052.0,1936.0,2474.0,2285.0,2395.0,2217.0,2193.0,1973.0,2080.0,2022.0,1624.0,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,33,8,0.8048780487804879,0.1951219512195122
99,90,12101.0,FL,Florida,,Pasco,Pasco County Land O' Lakes Detention Facility,,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,1504.0,1495.0,1362.0,1359.0,1416.0,1487.0,1433.0,1382.0,1509.0,1692.0,1745.0,1717.0,public,public,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,13,4,0.7647058823529411,0.23529411764705882
100,91,12103.0,FL,Florida,,Pinellas,Pinellas County Jail,,3.0,5.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3368.0,3192.0,3171.0,3090.0,2993.0,2922.0,2903.0,3452.0,2738.0,2882.0,2921.0,3009.0,public,public,public,public,public,Armor Correctional Health Services,Armor Correctional Health Services/public,public,public,public,public,public,38,7,0.8444444444444444,0.15555555555555556
101,92,12105.0,FL,Florida,,Polk,Central County Jail,,1.0,0.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,841.0,819.0,786.0,604.0,753.0,629.0,586.0,640.0,694.0,688.0,673.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,13,4,0.7647058823529411,0.23529411764705882
102,93,12105.0,FL,Florida,,Polk,South County Jail,,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,5.0,3.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1490.0,1479.0,1375.0,1323.0,1802.0,1709.0,1834.0,1837.0,1880.0,1896.0,1925.0,1883.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,26,0,1.0,0.0
103,100,12115.0,FL,Florida,,Sarasota,Sarasota County Jail,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,942.0,890.0,918.0,959.0,943.0,959.0,915.0,877.0,875.0,964.0,898.0,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,"Armor Correctional Health Services/NaphCare, Inc.",7,3,0.7,0.3
104,94,12117.0,FL,Florida,,Seminole,John E. Polk Correctional Facility,,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,984.0,892.0,929.0,883.0,798.0,859.0,893.0,842.0,879.0,964.0,940.0,public,public,public,public,public,public,public,public,public,public,public,public,16,1,0.9411764705882353,0.058823529411764705
105,95,12111.0,FL,Florida,,St. Lucie,St. Lucie County Main Jail,,,,3.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,,,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1383.0,1256.0,1217.0,1225.0,1213.0,1268.0,1296.0,1245.0,1266.0,1284.0,1296.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Wexford Health Sources,Wexford Health Sources,15,4,0.7894736842105263,0.21052631578947367
106,96,12127.0,FL,Florida,,Volusia,Volusia County Branch Jail & Volusia County Correctional Facility,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,3.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,1385.0,1368.0,1400.0,1506.0,1483.0,1452.0,1390.0,1331.0,1454.0,1433.0,1383.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,Centurian,22,5,0.8148148148148148,0.18518518518518517
107,101,13021.0,GA,Georgia,,Bibb,Bibb County Law Enforcement Center,,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,908.0,933.0,928.0,983.0,876.0,894.0,889.0,817.0,752.0,825.0,896.0,"CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC",8,0,1.0,0.0
108,102,13051.0,GA,Georgia,,Chatham,Chatham County Adult Detention Center,2012 ADB from U.S. Bureau of Justice Statistics,0.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.65,1754.87,1842.5,1769.64,1643.0,1524.46,1491.36,1481.55,1629.65,1785.0,1695.0,1827.0,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,"Corizon Health/CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC",20,2,0.9090909090909091,0.09090909090909091
109,103,13063.0,GA,Georgia,,Clayton,Clayton County Detention Center,2019 ADP averaged from 2018 and 2020,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1763.0,1914.0,1824.0,1846.0,1655.0,1584.0,1534.0,1600.0,1600.0,1526.0,1649.0,1879.0,"CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC","CorrectHealth, LLC/Wellpath",Wellpath,Wellpath,Wellpath,"Wellpath/CorrectHealth, LLC","CorrectHealth, LLC",15,4,0.7894736842105263,0.21052631578947367
110,104,13067.0,GA,Georgia,,Cobb,Cobb County Sheriffs Office Jail & Prison Unit,,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2490.0,2385.0,2337.0,2258.0,2124.0,1894.0,1754.0,1824.0,1873.0,2038.0,2075.0,2018.0,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System,WellStar Health System/Wellpath,22,3,0.88,0.12
