id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019
132,18003,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Allen,Allen County Jail,,0,3,0,3,1,0,1,0,0,1,0,3,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,695,681,684,689,693,684,714,706,731,774,780,public,Professional Jail Medical Care,Professional Jail Medical Care,Professional Jail Medical Care,Professional Jail Medical Care,Professional Jail Medical Care,Professional Jail Medical Care,Professional Jail Medical Care,Professional Jail Medical Care/Quality Correctional Care,Professional Jail Medical Care/Quality Correctional Care,Professional Jail Medical Care/Quality Correctional Care,Quality Correctional Care
133,18019,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Clark,Clark County Jail,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,450,462,499,575,558,494,512,514,544,584,589.25,public,public,public,public,public,public,public,public,public,public,public,public
134,18039,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Elkhart,Elkhart County Correctional Complex,,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,914,896,914,783,685,648,616,767,949,917,846.25,Corizon Health ,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
135,18067,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Howard,Howard County Jail,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,331,327,308,338,328,342,310,387,442,440,431,Health Professionals LTD,Health Professionals LTD,Health Professionals LTD,Wellpath,Wellpath,Wellpath,Wellpath/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/Quality Correctional Care
137,18089,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Lake,Lake County Jail,,1,3,0,3,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,1097.2,842,955,855,830,752,689,680,551.7,752,809,"Med-Staff, Inc.","Med-Staff, Inc.","Med-Staff, Inc.","Med-Staff, Inc.",Correctional Health Indiana,Correctional Health Indiana,Correctional Health Indiana,Correctional Health Indiana,Correctional Health Indiana,Correctional Health Indiana,Correctional Health Indiana,Correctional Health Indiana
136,18091,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",La Porte,La Porte County Jail,,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,352,378,413,384,389,373,342,320,310,348,406,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/Quality Correctional Care
139,18097,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Marion,Marion County Jail II,,,,2,0,1,0,1,1,1,0,0,2,,,,0,,0,,,0,0,0,0,,,,0,,0,,,1,0,0,0,,,,0,,0,,,0,0,0,2,,,,0,,0,,,0,0,0,0,,,,0,,0,,,0,0,0,0,,,,0,,0,,,0,0,0,0,1000,1135,1050,1050,1020,1014,1023,1023,1188,1230,1203,1222,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic,Corecivic
138,18097,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Marion,"Marion County Jail (includes the Main Jail, Hope Hall, and City/County Building)",,2,2,5,3,3,3,4,5,5,5,4,6,,1,2,2,1,0,3,4,4,2,2,2,,0,0,0,2,0,0,0,0,0,1,2,1,1,3,0,0,3,0,1,0,3,1,2,,0,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,1344,1350,1022,1312,1155,1150,1130,1129,1221,1269,1200,1120.49,Corizon Health ,Corizon Health ,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
140,18141,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",St. Joseph,St. Joseph County Jail,,1,0,2,1,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,628,602,600,618,583,540,576,641,661,644,626,public,public,public,public,public,public,public,public,public,public,public,public
141,18163,IN,Indiana,"A 2015 state law dictated that certain categories of low-level felons serve their sentences in county jails, rather than state prisons. Jail populations in many counties rose after the law's passage. ",Vanderburgh,Vanderburgh County Jail,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,507,531,537,551,537,533,576,617,689,788,805,public,public,public,public,public,public,public,public,Quality Correctional Care,Quality Correctional Care,Quality Correctional Care,Quality Correctional Care
142,19013,IA,Iowa,,Black Hawk,Black Hawk County Jail,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.6,255,281,250,258,263,296,262,212,230,249,266,"NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc."
143,19061,IA,Iowa,,Dubuque,Dubuque County Jail,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,139,152,135,124,122,128,128,157,165,169,168,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
144,19113,IA,Iowa,,Linn,Linn County Corr. Center,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,401,364,324,346,343,344,358,365,364,363,367.42,public,public,public,public,public,public,public,public,public,public,public,public
145,19127,IA,Iowa,,Marshall,Marshall County Jail,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.55,143.22,156.15,121.42,90.52,101.47,117.02,124.02,136.56,160.67,155,156.8,public,public,public,public,public,public,public,public,public,public,public,public
146,19139,IA,Iowa,,Muscatine,Muscatine County Jail,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,114,118,214,238,186,165,182,117,196,241,241.58,public,public,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
147,19153,IA,Iowa,,Polk,Polk County Jail,2008 ADP from U.S. Bureau of Justice Statistics,0,0,1,0,1,3,2,1,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,605,961,935,909,985,943,930,932,930,1001,1002,1015,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,Wellpath,Wellpath
148,19155,IA,Iowa,,Pottawattamie,Pottawattamie County Jail,2009 ADP averaged from 2010 and 2011,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,220,237,203,219,212,238,264,251,275,272,273,public,public,public,public,public,public,public,public,public,public,public,public
149,19163,IA,Iowa,,Scott,Scott County Jail & Annex,,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,193,193,193,193,193,193,323,307,320,359,public,public,public,public,public,public,public,public,public,public,public,public
150,19179,IA,Iowa,,Wapello,Wapello County Jail,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,63,67,75,77,81,87,88,96,103,99,public,public,public,public,public,public,public,public,public,public,public,public
151,19193,IA,Iowa,,Woodbury,Woodbury County Jail,,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,214,229,239,226,253,262,263,230,209,201,222.7,public,public,public,public,public,public,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
154,20015,KS,Kansas,,Butler,Butler County Detention Center,2019 ADP is an average of monthly figures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,205,208,208,200,200,194,194,174,180,199,202.3375,public,public,,public,public,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
155,20045,KS,Kansas,,Douglas,Douglas County Jail,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,143,141,123,130,138,171,195,238,231,235,219,public,public,public,public,public,public,public,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
153,20091,KS,Kansas,,Johnson,New Century Adult Detention Center,,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,286,791,685,551,435,484,478,520,548,547,601.742,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
515,20091,KS,Kansas,,Johnson,Olathe Adult Detention Center,,1,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,252,247,1,0,79,215,209,212,229,218,246,248.175,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
152,20103,KS,Kansas,,Leavenworth,Leavenworth County Jail,2017 ADP averaged between 2016 and 2018; 2012 ADP averaged between 2011 and 2013,,,,,,0,0,2,1,0,1,1,,,,,,0,0,2,0,0,1,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,113,93,90,87,107,126,113,125,120,138,156,165,,unknown/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/public,public,public
156,20125,KS,Kansas,,Montgomery,Montgomery County Jail,,,,,0,0,1,0,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,146,152,152,129,140,134,125,124,128.6,,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Turn-Key Health,Turn-Key Health,Turn-Key Health,
157,20169,KS,Kansas,,Saline,Saline County Jail,,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,182,210,224,212,218,239,234,255,275,270,243,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
158,20173,KS,Kansas,,Sedgwick,Sedgwick County Jail and Work Release,,3,3,2,0,5,5,1,4,4,4,1,3,1,1,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0,3,3,1,3,3,1,1,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,1645,1561,1502,1442,1418,1359,1406,1425,1448,1421,1529,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
159,20177,KS,Kansas,,Shawnee,Shawnee County Adult Detention Center & Annex,,1,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,466,494,454,495,525,497,487,483,537,531,541,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health 
160,20191,KS,Kansas,,Sumner,Sumner County Jail,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.04,124.43,126.41,124.96,128.59,158.07,158.74,155.93,148.41,133.4,132.47,125.79,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
161,20209,KS,Kansas,,Wyandotte,Wyandotte County Jail,,1,1,2,0,1,3,0,1,1,0,2,0,0,1,2,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.66,558.86,514.26,511,499.1,529,480.2,436.5,393.5,401,401.7,486,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
506,21019,KY,Kentucky,,Boyd,Boyd County Detention Center,,,0,1,0,0,0,0,1,0,0,3,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,,0,1,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,235,238,220,248,227,231,237,234,299,315,Southern Health Partners,Southern Health Partners/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Southern Health Partners
162,21037,KY,Kentucky,,Campbell,Campbell County Detention Center,,1,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,556,530,530,562,601,625,619,615,617,711,705,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners
163,21047,KY,Kentucky,,Christian,Christian County Jail,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,602,656,585,579,635,590,737,779,779,838,808,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare
164,21059,KY,Kentucky,,Daviess,Daviess County Detention Center,,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.4,579.8,583.8,569,615.2,565,634.4,660.4,731.6,701.5,721,760,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners,Southern Health Partners/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/Southern Health Partners,Southern Health Partners
165,21067,KY,Kentucky,,Fayette,Lexington-Fayette County Detention Center,,0,1,1,1,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,1260,1247,1152,1214,1276,1283,1215,1338,1396,1500,1427.66,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health 
166,21075,KY,Kentucky,,Fulton,Fulton County Detention Center,2008 ADP from U.S. Bureau of Justice Statistics,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,250,340,355,359,361,450,439,500,357,479,529,public,public/Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare,Advanced Correctional Healthcare/West Kentucky Correctional Healthcare
517,21081,KY,Kentucky,,Grant,Grant County Detention Center,,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,312,293,298,345,290,366,313,243,313,374,310,,,,Southern Health Partners,Southern Health Partners,,,Southern Health Partners,Southern Health Partners,Quality Correctional Health Care,Quality Correctional Health Care,Quality Correctional Health Care
167,21085,KY,Kentucky,,Grayson,Grayson County Detention Center,,1,2,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,571,577,584,596,585,606,621,633,638,638,643,public,public,public,public,public,public,public,public,public,public,public,public
